level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh,mean_adj,dz_adj,p_perm_adj,p_fwer_adj,covariates_used
head,fiedler_value,injected-benign,11,25,38.0,-0.01023861300200224,0.0006590783596038818,0.038243066519498825,-0.2677246928215027,20.0,18.0,0.8714146793645341,0.5182911157608032,0.09658068386322735,1.0,0.15199904804315212,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,11,26,38.0,-0.005859084893018007,1.4215707778930664e-05,0.02154289186000824,-0.27197298407554626,19.0,19.0,1.0,0.17480042576789856,0.020395920815836834,1.0,0.0416044281183604,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,11,27,38.0,0.006352079566568136,0.004677712917327881,0.01638561487197876,0.38766196370124817,28.0,10.0,0.0050976432976312935,0.015490192919969559,0.01759648070385923,0.9632073585282943,0.0360375924815037,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,11,28,38.0,0.004001861438155174,0.0009500980377197266,0.012698116712272167,0.31515392661094666,25.0,13.0,0.07295138851623051,0.02071244642138481,0.05578884223155369,1.0,0.0952129574085183,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,11,29,38.0,-0.0019910954870283604,0.0003352910280227661,0.011060397140681744,-0.1800202578306198,29.0,9.0,0.0016580525261815637,0.010465310886502266,0.4989002199560088,1.0,0.576607026224552,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,11,30,38.0,-0.0010816635331138968,0.00012604892253875732,0.004704344552010298,-0.2299286425113678,26.0,12.0,0.03355243967962451,0.03989292308688164,0.15156968606278745,1.0,0.21705603013475516,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,11,31,38.0,-0.0017236840212717652,-0.0003822743892669678,0.02759561501443386,-0.06246224418282509,19.0,19.0,1.0,0.8521784543991089,0.7184563087382524,1.0,0.7843275694541263,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,0,38.0,-0.009648926556110382,-0.0007648169994354248,0.04236462339758873,-0.22775904834270477,18.0,20.0,0.8714146793645341,0.15689536929130554,0.19616076784643072,1.0,0.2707124343325405,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,1,38.0,-0.0004748608043882996,-0.0002739429473876953,0.0010358418803662062,-0.45842981338500977,8.0,30.0,0.0004719867429230362,0.00011373990128049627,0.0001999600079984003,0.6360727854429115,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,2,38.0,-0.0021236035972833633,0.0023384392261505127,0.01912974752485752,-0.11101053655147552,22.0,16.0,0.417692190836533,0.5659611225128174,0.51749650069986,1.0,0.5927476697054325,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,3,38.0,-0.003595094196498394,-0.00045771896839141846,0.011337531730532646,-0.3170967400074005,4.0,34.0,6.038535502739251e-07,1.241700374521315e-06,0.021195760847830435,1.0,0.04245972510924172,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,4,38.0,0.007476997096091509,0.008811354637145996,0.02883153408765793,0.259333997964859,23.0,15.0,0.2558750795433298,0.05683857202529907,0.12037592481503699,1.0,0.18051126616781907,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,5,38.0,0.00120949512347579,0.0021086931228637695,0.015156421810388565,0.07980083674192429,24.0,14.0,0.14330665429588407,0.054917238652706146,0.6594681063787242,1.0,0.7308391135625688,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,6,38.0,0.0003295525093562901,0.0032116472721099854,0.01983681693673134,0.016613174229860306,24.0,14.0,0.14330665429588407,0.2316133677959442,0.9226154769046191,1.0,0.9466515514532364,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,7,38.0,-0.0057549187913537025,0.000573083758354187,0.027265513315796852,-0.2110695242881775,20.0,18.0,0.8714146793645341,0.575735867023468,0.4175164967006599,1.0,0.5034663655504193,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,8,38.0,-0.0008000982343219221,-0.0011055469512939453,0.010501171462237835,-0.07619132846593857,19.0,19.0,1.0,0.575735867023468,0.6424715056988602,1.0,0.7150987193865574,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,9,38.0,-0.01191411167383194,-0.006838411092758179,0.015087442472577095,-0.7896707057952881,6.0,32.0,2.4342560209333897e-05,4.1245220927521586e-07,0.0001999600079984003,0.0011997600479904018,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,10,38.0,-0.004984152037650347,0.00033587217330932617,0.031164558604359627,-0.15993013978004456,20.0,18.0,0.8714146793645341,0.6359534859657288,0.34033193361327735,1.0,0.4313117574504901,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,11,38.0,-0.010533216409385204,-0.011411651968955994,0.019639400765299797,-0.5363308191299438,12.0,26.0,0.03355243967962451,0.003843737067654729,0.0021995600879824036,0.23175364927014597,0.006326824522735902,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,12,38.0,-0.018375054001808167,-0.0049995481967926025,0.06908808648586273,-0.2659655809402466,18.0,20.0,0.8714146793645341,0.1484690010547638,0.11717656468706258,1.0,0.1778011261652995,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,13,38.0,-0.0034087959211319685,0.0005167573690414429,0.019898517057299614,-0.17130903899669647,20.0,18.0,0.8714146793645341,0.9771326780319214,0.3203359328134373,1.0,0.4120904462323616,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,14,38.0,-0.006512240972369909,0.0014772117137908936,0.037301354110240936,-0.17458456754684448,21.0,17.0,0.6271025701571489,0.8634356260299683,0.34713057388522295,1.0,0.43884161439317076,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,15,38.0,-0.003375336527824402,0.0005390346050262451,0.01965431682765484,-0.17173512279987335,20.0,18.0,0.8714146793645341,0.8860293030738831,0.2913417316536693,1.0,0.3776378901434903,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,16,38.0,-0.016595957800745964,-0.0032582879066467285,0.04049861431121826,-0.4097907543182373,12.0,26.0,0.03355243967962451,0.0011663481127470732,0.0003999200159968006,0.8988202359528095,0.0014121313668300822,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,17,38.0,0.0004808424273505807,0.00034621357917785645,0.0009758397354744375,0.49274733662605286,28.0,10.0,0.0050976432976312935,0.003130059689283371,0.004599080183963208,0.4217156568686263,0.01132081276052482,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,18,38.0,-0.023143554106354713,-0.0051229000091552734,0.04685874655842781,-0.4939004182815552,14.0,24.0,0.14330665429588407,0.004469688981771469,0.0007998400319936012,0.41551689662067587,0.0026251160024405376,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,19,38.0,-0.0012604398652911186,0.0013581812381744385,0.028854938223958015,-0.04368194565176964,23.0,15.0,0.2558750795433298,0.2204328328371048,0.8144371125774845,1.0,0.8615533091728762,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,20,38.0,-0.0014323717914521694,0.00016674399375915527,0.004344012122601271,-0.32973477244377136,23.0,15.0,0.2558750795433298,1.0,0.04919016196760648,1.0,0.08566449975311059,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,21,38.0,0.00816226378083229,0.004665806889533997,0.016666613519191742,0.4897373914718628,31.0,7.0,0.00011616700794547796,0.001308477483689785,0.003999200159968006,0.4397120575884823,0.009988246253188386,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,22,38.0,-0.006719954777508974,-0.0006190240383148193,0.02518923394382,-0.2667788565158844,16.0,22.0,0.417692190836533,0.21498659253120422,0.02659468106378724,1.0,0.05024530149320689,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,23,38.0,-0.013254153542220592,-0.0018712878227233887,0.034102339297533035,-0.38865819573402405,17.0,21.0,0.6271025701571489,0.1252131462097168,0.020795840831833633,0.9606078784243152,0.04208486365967913,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,24,38.0,0.0027990583330392838,0.0007543116807937622,0.015349878929555416,0.1823505163192749,22.0,16.0,0.417692190836533,0.32085341215133667,0.2861427714457109,1.0,0.37184035274163446,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,25,38.0,-0.0013177802320569754,0.00034311413764953613,0.011717792600393295,-0.11245976388454437,21.0,17.0,0.6271025701571489,0.7743196487426758,0.5118976204759048,1.0,0.5889698464801422,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,26,38.0,0.00013570878945756704,-0.00046668946743011475,0.007279533427208662,0.01864251121878624,18.0,20.0,0.8714146793645341,0.9542837142944336,0.9164167166566687,1.0,0.942179435598824,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,27,38.0,-0.00013813140685670078,0.00010249018669128418,0.004138789139688015,-0.033374834805727005,20.0,18.0,0.8714146793645341,0.8521784543991089,0.8344331133773245,1.0,0.8754708074778487,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,28,38.0,-0.039734870195388794,-0.0005841553211212158,0.0809125304222107,-0.4910842478275299,10.0,28.0,0.0050976432976312935,6.784025754313916e-05,0.0001999600079984003,0.4309138172365527,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,29,38.0,0.0019703421276062727,0.003542870283126831,0.01456291601061821,0.13529859483242035,32.0,6.0,2.4342560209333897e-05,0.005713726859539747,0.4179164167166567,1.0,0.5034663655504193,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,30,38.0,-0.0002389142318861559,-0.00015211105346679688,0.0004928768030367792,-0.4847341775894165,11.0,27.0,0.013852965261321515,0.0018325389828532934,0.002599480103979204,0.46770645870825833,0.00704197784781668,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,12,31,38.0,-0.005730567965656519,-8.71121883392334e-05,0.03050382249057293,-0.18786393105983734,19.0,19.0,1.0,0.5562648773193359,0.2653469306138772,1.0,0.35014852699563176,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,0,38.0,-0.04585938900709152,-0.0122300386428833,0.07039227336645126,-0.6514832973480225,12.0,26.0,0.03355243967962451,0.00044151610927656293,0.0001999600079984003,0.03219356128774245,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,1,38.0,0.0014568254118785262,0.0006409883499145508,0.012990511953830719,0.11214534193277359,22.0,16.0,0.417692190836533,0.5371132493019104,0.4931013797240552,1.0,0.5711943584133852,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,2,38.0,-0.01016155257821083,-0.0008834302425384521,0.025638118386268616,-0.39634549617767334,16.0,22.0,0.417692190836533,0.08177967369556427,0.009998000399920015,0.944011197760448,0.02245165002087302,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,3,38.0,-0.0006029998185113072,-0.0008734762668609619,0.0011516851373016834,-0.5235804319381714,12.0,26.0,0.03355243967962451,0.0021590348333120346,0.003799240151969606,0.27794441111777646,0.009535347832394306,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,4,38.0,-0.014098542742431164,0.002687126398086548,0.05181841924786568,-0.272075891494751,21.0,17.0,0.6271025701571489,0.8185914754867554,0.10577884423115377,1.0,0.16263894368273493,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,5,38.0,0.00465782918035984,0.0036838799715042114,0.013667718507349491,0.3407905399799347,26.0,12.0,0.03355243967962451,0.028441034257411957,0.03779244151169766,0.9984003199360127,0.06861606402123831,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,6,38.0,0.003376408712938428,0.003014475107192993,0.002923537977039814,1.154905080795288,34.0,4.0,6.038535502739251e-07,2.3377651814371347e-08,0.0001999600079984003,0.0001999600079984003,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,7,38.0,0.0002084774459945038,0.000599294900894165,0.003642060561105609,0.057241618633270264,30.0,8.0,0.0004719867429230362,0.0046974290162324905,0.8688262347530494,1.0,0.9035564083937777,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,8,38.0,0.0005017840303480625,0.0008367747068405151,0.009057354182004929,0.055400729179382324,26.0,12.0,0.03355243967962451,0.1992177516222,0.7446510697860428,1.0,0.8009692179211216,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,9,38.0,-0.0036084267776459455,-0.00014548003673553467,0.01600167714059353,-0.22550304234027863,18.0,20.0,0.8714146793645341,0.34991779923439026,0.17236552689462106,1.0,0.24244821365397248,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,10,38.0,-0.0036929845809936523,-9.34302806854248e-05,0.010152997449040413,-0.3637334406375885,18.0,20.0,0.8714146793645341,0.18429158627986908,0.02519496100779844,0.9918016396720656,0.04813365685071941,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,11,38.0,-0.012431132607161999,-0.0038191378116607666,0.02257499471306801,-0.5506593585014343,14.0,24.0,0.14330665429588407,0.006597775500267744,0.0009998000399920016,0.1817636472705459,0.003179488325937297,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,12,38.0,-0.0013259680708870292,-0.0006143450736999512,0.003093407256528735,-0.42864322662353516,4.0,34.0,6.038535502739251e-07,1.7856655176728964e-07,0.0001999600079984003,0.8066386722655469,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,13,38.0,0.005562967155128717,0.007341742515563965,0.013921963050961494,0.3995820879936218,28.0,10.0,0.0050976432976312935,0.008338229730725288,0.015396920615876825,0.9348130373925215,0.03230829243987268,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,14,38.0,-0.01533789373934269,-0.004527181386947632,0.043542683124542236,-0.3522496223449707,16.0,22.0,0.417692190836533,0.053049031645059586,0.021395720855828835,0.9968006398720256,0.04245972510924172,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,15,38.0,0.012960773892700672,0.012656301259994507,0.01489682961255312,0.870035707950592,30.0,8.0,0.0004719867429230362,3.4098848118446767e-06,0.0001999600079984003,0.0005998800239952009,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,16,38.0,-0.02466738596558571,-0.0038313865661621094,0.048260100185871124,-0.511134147644043,17.0,21.0,0.6271025701571489,0.054917238652706146,0.003599280143971206,0.3317336532693461,0.009168315590613221,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,17,38.0,-0.012170899659395218,-0.002294212579727173,0.03041796386241913,-0.40012210607528687,15.0,23.0,0.2558750795433298,0.007961244322359562,0.0009998000399920016,0.9336132773445311,0.003179488325937297,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,18,38.0,-0.009032052010297775,-0.0013470649719238281,0.03617102652788162,-0.249704048037529,15.0,23.0,0.2558750795433298,0.09864871203899384,0.1209758048390322,1.0,0.1805819594098673,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,19,38.0,-0.020892513915896416,-0.010642200708389282,0.032675325870513916,-0.6393972635269165,12.0,26.0,0.03355243967962451,0.00011373990128049627,0.0001999600079984003,0.03999200159968006,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,20,38.0,0.007418173830956221,0.008652687072753906,0.019232330843806267,0.38571372628211975,26.0,12.0,0.03355243967962451,0.004469688981771469,0.020795840831833633,0.9664067186562687,0.04208486365967913,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,21,38.0,0.005889197811484337,0.00771862268447876,0.017986290156841278,0.3274270296096802,27.0,11.0,0.013852965261321515,0.0062906499952077866,0.04479104179164167,1.0,0.0793529875339811,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,22,38.0,0.0070350090973079205,0.0067632198333740234,0.010325098410248756,0.6813502907752991,28.0,10.0,0.0050976432976312935,0.0002448739542160183,0.0001999600079984003,0.01759648070385923,0.0007875348007321612,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,23,38.0,-0.006869405508041382,-0.0002097785472869873,0.0278764795511961,-0.24642299115657806,18.0,20.0,0.8714146793645341,0.5182911157608032,0.1195760847830434,1.0,0.18051126616781907,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,24,38.0,-0.009717187844216824,-0.0003539621829986572,0.026112427935004234,-0.37212884426116943,7.0,31.0,0.00011616700794547796,1.1313175491522998e-05,0.0013997200559888023,0.9862027594481104,0.004142524096336802,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,25,38.0,-0.0012632545549422503,2.014636993408203e-05,0.0237494595348835,-0.05319087579846382,20.0,18.0,0.8714146793645341,0.7853265404701233,0.7618476304739052,1.0,0.8160376292942249,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,26,38.0,-0.011409076862037182,-9.673833847045898e-05,0.031756650656461716,-0.3592657446861267,16.0,22.0,0.417692190836533,0.1484690010547638,0.011597680463907219,0.9938012397520496,0.025268137861789344,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,27,38.0,0.003176857717335224,-1.0132789611816406e-05,0.01946195960044861,0.16323421895503998,18.0,20.0,0.8714146793645341,0.6565873622894287,0.33473305338932213,1.0,0.4252687923953671,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,28,38.0,0.008413358591496944,0.006756022572517395,0.014548462815582752,0.578298807144165,27.0,11.0,0.013852965261321515,0.0013851998373866081,0.0007998400319936012,0.11637672465506899,0.0026251160024405376,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,29,38.0,0.012822210788726807,0.01090019941329956,0.029552731662988663,0.4338756501674652,26.0,12.0,0.03355243967962451,0.015490192919969559,0.008798240351929614,0.7752449510097981,0.02020044421608952,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,30,38.0,-0.004982556216418743,-0.0037705153226852417,0.014856908470392227,-0.33536964654922485,17.0,21.0,0.6271025701571489,0.1216227263212204,0.04319136172765447,0.9992001599680064,0.07678464307138572,nan,nan,nan,nan,nan
head,fiedler_value,injected-benign,13,31,38.0,-0.003692441154271364,0.0005072951316833496,0.015081754885613918,-0.24482834339141846,21.0,17.0,0.6271025701571489,0.32085341215133667,0.14197160567886422,1.0,0.20768417745022422,nan,nan,nan,nan,nan
