level,measure,contrast,layer,head,n,mean,median,sd,dz,n_pos,n_neg,p_sign,p_wilcoxon,p_perm,p_fwer,q_bh
head,cohesion,injected-control,0,13,39.0,0.008986558765172958,0.008525922894477844,0.026244360953569412,0.3424186408519745,28.0,11.0,0.009475304279476404,0.023927083238959312,0.038992201559688064,0.9922015596880623,0.07859845353763893
head,cohesion,injected-control,0,14,39.0,0.04365142062306404,0.01907813549041748,0.06050700694322586,0.7214275598526001,34.0,5.0,2.4299079086631536e-06,4.063003871124238e-07,0.0001999600079984003,0.019596080783843232,0.0010554590112905253
head,cohesion,injected-control,0,15,39.0,0.013015071861445904,0.0021275803446769714,0.04235853627324104,0.3072597086429596,24.0,15.0,0.19959086691960698,0.1667657494544983,0.0631873625274945,0.9988002399520096,0.11391524511999009
head,cohesion,injected-control,0,16,39.0,0.03395196050405502,0.043449848890304565,0.06114114448428154,0.5553046464920044,28.0,11.0,0.009475304279476404,0.0016351218800991774,0.001999600079984003,0.2761447710457908,0.006358976651874594
head,cohesion,injected-control,0,17,39.0,-0.037010326981544495,-0.03308284282684326,0.07401886582374573,-0.5000120997428894,9.0,30.0,0.0010650196345523,0.0007940735667943954,0.0015996800639872025,0.5092981403719257,0.005353177730466978
head,cohesion,injected-control,0,18,39.0,0.001816319301724434,0.0020797550678253174,0.02786277048289776,0.06518803536891937,21.0,18.0,0.7492586247608418,0.4852113425731659,0.6834633073385323,1.0,0.7290275278277678
head,cohesion,injected-control,0,19,39.0,0.027291132137179375,0.033245205879211426,0.03337344527244568,0.8177499175071716,28.0,11.0,0.009475304279476404,1.0535477485973388e-05,0.0001999600079984003,0.003999200159968006,0.0010554590112905253
head,cohesion,injected-control,0,20,39.0,0.008755529299378395,0.0033475011587142944,0.031043965369462967,0.2820364236831665,21.0,18.0,0.7492586247608418,0.16248030960559845,0.08918216356728655,0.9998000399920016,0.15169856394169673
head,cohesion,injected-control,0,21,39.0,-0.001699218526482582,0.00038999319076538086,0.0205838605761528,-0.082551009953022,20.0,19.0,1.0,0.7248812317848206,0.6130773845230953,1.0,0.6755730398984581
head,cohesion,injected-control,0,22,39.0,0.003005052451044321,0.006468638777732849,0.018245400860905647,0.164701908826828,26.0,13.0,0.05325191409792752,0.02302810363471508,0.32993401319736054,1.0,0.4225389336097868
head,cohesion,injected-control,0,23,39.0,-0.0304269939661026,-0.014073044061660767,0.0916745737195015,-0.3319022059440613,13.0,26.0,0.05325191409792752,0.07044033706188202,0.047590481903619274,0.9954009198160368,0.09125965069158452
head,cohesion,injected-control,0,24,39.0,-0.011897305957973003,-0.018164336681365967,0.08208481967449188,-0.14493916928768158,15.0,24.0,0.19959086691960698,0.19423143565654755,0.3769246150769846,1.0,0.47069610468150275
head,cohesion,injected-control,0,25,39.0,-0.010979125276207924,-0.01767030358314514,0.08550279587507248,-0.12840662896633148,16.0,23.0,0.3367836351899315,0.4026879072189331,0.4215156968606279,1.0,0.5090000867750979
head,cohesion,injected-control,0,26,39.0,0.016022853553295135,0.011324286460876465,0.06820319592952728,0.2349281907081604,23.0,16.0,0.3367836351899315,0.16248030960559845,0.15056988602279545,1.0,0.22704165049343075
head,cohesion,injected-control,0,27,39.0,0.0429052859544754,0.0197007954120636,0.09178822487592697,0.4674378037452698,25.0,14.0,0.10812902140605732,0.007834594696760178,0.0023995200959808036,0.6634673065386922,0.007356612509833362
head,cohesion,injected-control,0,28,39.0,0.0029910344164818525,0.0017550811171531677,0.02785263955593109,0.10738782584667206,21.0,18.0,0.7492586247608418,0.7456985116004944,0.5136972605478904,1.0,0.5873111092067301
head,cohesion,injected-control,0,29,39.0,0.0009880766738206148,0.0015536744613200426,0.01112707331776619,0.08879933506250381,23.0,16.0,0.3367836351899315,0.4026879072189331,0.5838832233553289,1.0,0.6470740483937845
head,cohesion,injected-control,0,30,39.0,0.0038613134529441595,0.005689714103937149,0.011977705173194408,0.3223750591278076,26.0,13.0,0.05325191409792752,0.016812384128570557,0.05098980203959208,0.9974005198960207,0.09562922580319101
head,cohesion,injected-control,0,31,39.0,-0.006870521232485771,-0.005167579744011164,0.014691674150526524,-0.4676472544670105,10.0,29.0,0.0033778479119064286,0.0013906063977628946,0.004199160167966407,0.6624675064987002,0.011684619597819567
head,cohesion,injected-control,1,0,39.0,0.02509232610464096,0.03716503083705902,0.07777132838964462,0.32264238595962524,25.0,14.0,0.10812902140605732,0.08229853212833405,0.04839032193561288,0.9974005198960207,0.09244718220534998
head,cohesion,injected-control,1,1,39.0,0.009164031594991684,0.0069547295570373535,0.09597442299127579,0.09548410028219223,22.0,17.0,0.5223973804968411,0.38723093271255493,0.5450909818036392,1.0,0.6147281556904478
head,cohesion,injected-control,1,2,39.0,0.00851740874350071,0.010640278458595276,0.04186232015490532,0.2034624218940735,25.0,14.0,0.10812902140605732,0.10756911337375641,0.20835832833433313,1.0,0.29469465222977503
head,cohesion,injected-control,1,3,39.0,-0.020323891192674637,-0.020440340042114258,0.09120240062475204,-0.22284381091594696,13.0,26.0,0.05325191409792752,0.12749716639518738,0.17236552689462106,1.0,0.25580043411607534
head,cohesion,injected-control,1,4,39.0,0.01438737940043211,0.010701790452003479,0.06685694307088852,0.21519649028778076,22.0,17.0,0.5223973804968411,0.26451414823532104,0.1859628074385123,1.0,0.271845346030509
head,cohesion,injected-control,1,5,39.0,-0.029271002858877182,-0.02865295112133026,0.055083017796278,-0.5313979387283325,11.0,28.0,0.009475304279476404,0.00212896172888577,0.0013997200559888023,0.36052789442111577,0.0047777111244417785
head,cohesion,injected-control,1,6,39.0,-0.05114499479532242,-0.047947630286216736,0.058252234011888504,-0.8779919743537903,9.0,30.0,0.0010650196345523,5.268517270451412e-06,0.0001999600079984003,0.0007998400319936012,0.0010554590112905253
head,cohesion,injected-control,1,7,39.0,0.009003739804029465,0.00019222870469093323,0.04344180226325989,0.20725981891155243,20.0,19.0,1.0,0.45117419958114624,0.19816036792641473,1.0,0.28528226938881884
head,cohesion,injected-control,1,8,39.0,0.026894235983490944,0.027410775423049927,0.0589788593351841,0.45599791407585144,27.0,12.0,0.023702702470473014,0.003893782151862979,0.008598280343931213,0.7156568686262748,0.02147472944435503
head,cohesion,injected-control,1,9,39.0,0.014138688333332539,0.013320960104465485,0.014133003540337086,1.0004022121429443,33.0,6.0,1.429926123819314e-05,1.4542820281349123e-07,0.0001999600079984003,0.0003999200159968006,0.0010554590112905253
head,cohesion,injected-control,1,10,39.0,0.006738764233887196,0.013083279132843018,0.05994138494133949,0.11242256313562393,21.0,18.0,0.7492586247608418,0.25271353125572205,0.4897020595880824,1.0,0.5711331537792669
head,cohesion,injected-control,1,11,39.0,0.03741830587387085,0.040322646498680115,0.07302714139223099,0.5123890042304993,27.0,12.0,0.023702702470473014,0.004087226465344429,0.0027994401119776045,0.4527094581083783,0.008481144007884814
head,cohesion,injected-control,1,12,39.0,0.020192978903651237,0.015034854412078857,0.05032062157988548,0.40128636360168457,29.0,10.0,0.0033778479119064286,0.0017247817013412714,0.004799040191961607,0.9188162367526495,0.013069726480235867
head,cohesion,injected-control,1,13,39.0,0.02236742153763771,0.015500165522098541,0.05015308037400246,0.44598299264907837,30.0,9.0,0.0010650196345523,0.0013906063977628946,0.009198160367926415,0.7590481903619276,0.02264162552104964
head,cohesion,injected-control,1,14,39.0,0.00832075159996748,0.00853414461016655,0.0190542284399271,0.4366879165172577,25.0,14.0,0.10812902140605732,0.002893976401537657,0.003999200159968006,0.7986402719456108,0.011312654596152593
head,cohesion,injected-control,1,15,39.0,0.033351510763168335,0.030455105006694794,0.02282099798321724,1.461439609527588,37.0,2.0,2.841261448338628e-09,7.530616130679846e-10,0.0001999600079984003,0.0001999600079984003,0.0010554590112905253
head,cohesion,injected-control,1,16,39.0,0.015511298552155495,0.0027118176221847534,0.04634316638112068,0.3347052037715912,21.0,18.0,0.7492586247608418,0.11071176826953888,0.03939212157568486,0.9946010797840432,0.07878424315136973
head,cohesion,injected-control,1,17,39.0,0.012574730440974236,0.0070701539516448975,0.07137729972600937,0.17617268860340118,22.0,17.0,0.5223973804968411,0.3153834044933319,0.27074585082983404,1.0,0.3646430818823112
head,cohesion,injected-control,1,18,39.0,-0.030018005520105362,-0.04154982417821884,0.052007224410772324,-0.5771891474723816,9.0,30.0,0.0010650196345523,0.0005927568417973816,0.0013997200559888023,0.20715856828634274,0.0047777111244417785
head,cohesion,injected-control,1,19,39.0,0.039840906858444214,0.04321775212883949,0.058737147599458694,0.6782914996147156,27.0,12.0,0.023702702470473014,0.00021925770852249116,0.0005998800239952009,0.041591681663667265,0.0024769239700447006
head,cohesion,injected-control,1,20,39.0,-0.011308853514492512,-0.027128547430038452,0.05896666646003723,-0.1917838305234909,10.0,29.0,0.0033778479119064286,0.004499731585383415,0.254749050189962,1.0,0.34678687604654135
head,cohesion,injected-control,1,21,39.0,0.024902435019612312,0.014468982815742493,0.05216178297996521,0.47740766406059265,31.0,8.0,0.0002940768754342571,3.506975554046221e-05,0.0001999600079984003,0.6134773045390922,0.0010554590112905253
head,cohesion,injected-control,1,22,39.0,0.04002806171774864,0.02425331622362137,0.08086959272623062,0.49497050046920776,30.0,9.0,0.0010650196345523,0.0006288769654929638,0.0021995600879824036,0.5332933413317337,0.006909047638325096
head,cohesion,injected-control,1,23,39.0,0.005900832358747721,0.006106585264205933,0.04981311038136482,0.11845942586660385,23.0,16.0,0.3367836351899315,0.4265386164188385,0.4851029794041192,1.0,0.5686972194602176
head,cohesion,injected-control,1,24,39.0,-0.028499403968453407,-0.0330820307135582,0.033638469874858856,-0.8472265005111694,5.0,34.0,2.4299079086631536e-06,1.4157994883134961e-06,0.0001999600079984003,0.0021995600879824036,0.0010554590112905253
head,cohesion,injected-control,1,25,39.0,0.010383023880422115,0.008310936391353607,0.02139817364513874,0.4852294325828552,29.0,10.0,0.0033778479119064286,0.00019233787315897644,0.0009998000399920016,0.5730853829234153,0.0037364789815759474
head,cohesion,injected-control,1,26,39.0,0.02046014741063118,0.010620221495628357,0.06325042247772217,0.32347843050956726,25.0,14.0,0.10812902140605732,0.029966583475470543,0.051789642071585686,0.9972005598880224,0.09642289723873408
head,cohesion,injected-control,1,27,39.0,0.027671780437231064,0.01710134744644165,0.04397910088300705,0.6292029619216919,30.0,9.0,0.0010650196345523,5.105841046315618e-05,0.0003999200159968006,0.09558088382323535,0.001735246171104762
head,cohesion,injected-control,1,28,39.0,-0.024079451337456703,-0.024700865149497986,0.060179438441991806,-0.4001275599002838,12.0,27.0,0.023702702470473014,0.021315697580575943,0.019396120775844832,0.9214157168566287,0.04413695038770024
head,cohesion,injected-control,1,29,39.0,0.02818688377737999,0.03265044093132019,0.06016816571354866,0.46846839785575867,28.0,11.0,0.009475304279476404,0.002361098537221551,0.008198360327934412,0.6592681463707258,0.020677637871440488
head,cohesion,injected-control,1,30,39.0,-0.04419589415192604,-0.034684985876083374,0.06025712937116623,-0.7334550023078918,7.0,32.0,7.025478407740593e-05,2.7831338229589164e-05,0.0001999600079984003,0.016196760647870425,0.0010554590112905253
head,cohesion,injected-control,1,31,39.0,-0.016491785645484924,-0.017771601676940918,0.03473051264882088,-0.474850058555603,9.0,30.0,0.0010650196345523,0.003893782151862979,0.00599880023995201,0.626874625074985,0.015831885169357882
head,cohesion,injected-control,2,0,39.0,-0.019392892718315125,-0.03037106990814209,0.11732513457536697,-0.165291890501976,15.0,24.0,0.19959086691960698,0.26451414823532104,0.3015396920615877,1.0,0.3933666192970057
head,cohesion,injected-control,2,1,39.0,0.042861539870500565,0.03553183749318123,0.054535843431949615,0.7859333753585815,27.0,12.0,0.023702702470473014,4.081365477759391e-05,0.0001999600079984003,0.0061987602479504095,0.0010554590112905253
head,cohesion,injected-control,2,2,39.0,0.018761564046144485,0.014019466936588287,0.03275429457426071,0.5727970600128174,28.0,11.0,0.009475304279476404,0.00038801218033768237,0.0015996800639872025,0.22055588882223556,0.005353177730466978
head,cohesion,injected-control,2,3,39.0,0.04783723130822182,0.039865847676992416,0.06916411221027374,0.6916481852531433,28.0,11.0,0.009475304279476404,3.347304300405085e-06,0.0001999600079984003,0.03259348130373925,0.0010554590112905253
head,cohesion,injected-control,2,4,39.0,-0.010335877537727356,-0.0058532655239105225,0.05466493219137192,-0.18907693028450012,18.0,21.0,0.7492586247608418,0.25856828689575195,0.2553489302139572,1.0,0.34678687604654135
head,cohesion,injected-control,2,5,39.0,-0.019151557236909866,-0.001554928719997406,0.0574551559984684,-0.33333051204681396,17.0,22.0,0.5223973804968411,0.09568343311548233,0.03719256148770246,0.99500099980004,0.07617036592681464
head,cohesion,injected-control,2,6,39.0,0.0018608680693432689,0.007694527506828308,0.027300097048282623,0.0681634247303009,25.0,14.0,0.10812902140605732,0.13845719397068024,0.6640671865626875,1.0,0.7157945253054653
head,cohesion,injected-control,2,7,39.0,0.003882603719830513,0.0016434192657470703,0.036123085767030716,0.10748261213302612,20.0,19.0,1.0,0.5759103298187256,0.49870025994801037,1.0,0.576375921204021
head,cohesion,injected-control,2,8,39.0,-0.005955705884844065,0.0022393986582756042,0.03755888342857361,-0.1585698276758194,20.0,19.0,1.0,0.798511266708374,0.3115376924615077,1.0,0.40381594567162515
head,cohesion,injected-control,2,9,39.0,-0.0011132073123008013,0.0005280375480651855,0.03441675379872322,-0.03234492614865303,20.0,19.0,1.0,0.7666987776756287,0.8434313137372526,1.0,0.8679645596985021
head,cohesion,injected-control,2,10,39.0,0.08081099390983582,0.08873222768306732,0.0815725326538086,0.9906643033027649,31.0,8.0,0.0002940768754342571,6.247391866054386e-07,0.0001999600079984003,0.0003999200159968006,0.0010554590112905253
head,cohesion,injected-control,2,11,39.0,-0.03173808753490448,-0.017194483429193497,0.05787760764360428,-0.548365592956543,10.0,29.0,0.0033778479119064286,0.0014682026812806726,0.0013997200559888023,0.2953409318136373,0.0047777111244417785
head,cohesion,injected-control,2,12,39.0,0.010231688618659973,0.008803442120552063,0.055888351052999496,0.1830737292766571,20.0,19.0,1.0,0.5387090444564819,0.27134573085382924,1.0,0.3646430818823112
head,cohesion,injected-control,2,13,39.0,0.04177026450634003,0.034051790833473206,0.05303866043686867,0.7875437140464783,29.0,10.0,0.0033778479119064286,3.0075676477281377e-05,0.0001999600079984003,0.0061987602479504095,0.0010554590112905253
head,cohesion,injected-control,2,14,39.0,0.06073281541466713,0.05152495577931404,0.052600257098674774,1.1546106338500977,36.0,3.0,3.608874976634979e-08,1.1168594937771559e-09,0.0001999600079984003,0.0001999600079984003,0.0010554590112905253
head,cohesion,injected-control,2,15,39.0,0.053929347544908524,0.04762565717101097,0.05177998170256615,1.0415096282958984,36.0,3.0,3.608874976634979e-08,2.401793608441949e-08,0.0001999600079984003,0.0001999600079984003,0.0010554590112905253
head,cohesion,injected-control,2,16,39.0,-0.016511274501681328,-0.01190745085477829,0.04568774625658989,-0.36139392852783203,12.0,27.0,0.023702702470473014,0.031087936833500862,0.027994401119776045,0.9806038792241552,0.06022324946775351
head,cohesion,injected-control,2,17,39.0,-0.024476727470755577,-0.019896306097507477,0.030568178743124008,-0.8007257580757141,8.0,31.0,0.0002940768754342571,5.618167051579803e-07,0.0001999600079984003,0.005198960207958408,0.0010554590112905253
head,cohesion,injected-control,2,18,39.0,-0.014970934949815273,-0.018858790397644043,0.055544622242450714,-0.26952987909317017,16.0,23.0,0.3367836351899315,0.10449586063623428,0.10077984403119376,1.0,0.16753013033756886
head,cohesion,injected-control,2,19,39.0,-0.003121880814433098,0.004781216382980347,0.04580936208367348,-0.06814940273761749,22.0,17.0,0.5223973804968411,0.9614901542663574,0.6726654669066187,1.0,0.7205119645526962
head,cohesion,injected-control,2,20,39.0,0.03011561930179596,0.013468879275023937,0.05208028852939606,0.5782536864280701,35.0,4.0,3.353161446284503e-07,1.728969073155895e-05,0.0001999600079984003,0.20455908818236354,0.0010554590112905253
head,cohesion,injected-control,2,21,39.0,0.008609816431999207,0.005250964313745499,0.025495683774352074,0.33769702911376953,26.0,13.0,0.05325191409792752,0.07500795274972916,0.03779244151169766,0.9936012797440512,0.07709055798402073
head,cohesion,injected-control,2,22,39.0,0.03382255509495735,0.021238021552562714,0.04351290687918663,0.7772993445396423,32.0,7.0,7.025478407740593e-05,7.486407412216067e-06,0.0001999600079984003,0.007598480303939212,0.0010554590112905253
head,cohesion,injected-control,2,23,39.0,-0.0028798659332096577,-0.0007645785808563232,0.02332902140915394,-0.12344563752412796,19.0,20.0,1.0,0.5853923559188843,0.45970805838832235,1.0,0.546103308340652
head,cohesion,injected-control,2,24,39.0,0.009793107397854328,0.009001046419143677,0.053894996643066406,0.18170717358589172,26.0,13.0,0.05325191409792752,0.25271353125572205,0.27274545090981805,1.0,0.3655645834183949
head,cohesion,injected-control,2,25,39.0,0.005328672472387552,0.0015398859977722168,0.04948795959353447,0.10767614096403122,20.0,19.0,1.0,0.6838507652282715,0.4969006198760248,1.0,0.5755952881821825
head,cohesion,injected-control,2,26,39.0,0.06039853021502495,0.040569547563791275,0.0749911442399025,0.8054088354110718,33.0,6.0,1.429926123819314e-05,9.468312782701105e-07,0.0001999600079984003,0.004999000199960008,0.0010554590112905253
head,cohesion,injected-control,2,27,39.0,0.03474750742316246,0.03241901844739914,0.05991170555353165,0.5799785852432251,29.0,10.0,0.0033778479119064286,0.0007071368163451552,0.0007998400319936012,0.20095980803839233,0.003150139202928645
head,cohesion,injected-control,2,28,39.0,0.031248092651367188,0.034138113260269165,0.06605858355760574,0.4730360805988312,28.0,11.0,0.009475304279476404,0.0024854051880538464,0.005198960207958408,0.634873025394921,0.014009829613024763
head,cohesion,injected-control,2,29,39.0,0.058912552893161774,0.04259468615055084,0.06474791467189789,0.9098756909370422,33.0,6.0,1.429926123819314e-05,6.955451681278646e-08,0.0001999600079984003,0.0005998800239952009,0.0010554590112905253
head,cohesion,injected-control,2,30,39.0,0.03387387469410896,0.03499801456928253,0.07753872126340866,0.4368639886379242,25.0,14.0,0.10812902140605732,0.012610743753612041,0.010997800439912017,0.7974405118976204,0.026436027348520904
head,cohesion,injected-control,2,31,39.0,-0.026642855256795883,-0.021039068698883057,0.11435862630605698,-0.23297634720802307,16.0,23.0,0.3367836351899315,0.21425670385360718,0.15536892621475704,1.0,0.23259909421624445
head,cohesion,injected-control,3,0,39.0,-0.0023241634480655193,-0.00017458200454711914,0.07168832421302795,-0.03242038935422897,19.0,20.0,1.0,0.9395183324813843,0.8442311537692462,1.0,0.8679645596985021
head,cohesion,injected-control,3,1,39.0,0.01942342333495617,0.01550622284412384,0.0319608710706234,0.6077250838279724,28.0,11.0,0.009475304279476404,0.000666972016915679,0.0003999200159968006,0.13437312537492502,0.001735246171104762
head,cohesion,injected-control,3,2,39.0,0.015760162845253944,0.012348845601081848,0.10054986923933029,0.15673977136611938,23.0,16.0,0.3367836351899315,0.23020033538341522,0.3239352129574085,1.0,0.41672067596530943
head,cohesion,injected-control,3,3,39.0,0.04256769269704819,0.05359619855880737,0.05219099670648575,0.8156136870384216,29.0,10.0,0.0033778479119064286,7.486407412216067e-06,0.0003999200159968006,0.004399120175964807,0.001735246171104762
head,cohesion,injected-control,3,4,39.0,0.010344482026994228,0.010062765330076218,0.050112102180719376,0.20642682909965515,24.0,15.0,0.19959086691960698,0.09568343311548233,0.20615876824635074,1.0,0.29324218258841306
head,cohesion,injected-control,3,5,39.0,-0.03751639649271965,-0.039702221751213074,0.06397851556539536,-0.5863905549049377,12.0,27.0,0.023702702470473014,0.0013167040888220072,0.0007998400319936012,0.1835632873425315,0.003150139202928645
head,cohesion,injected-control,3,6,39.0,-0.031460244208574295,-0.03623354434967041,0.048954159021377563,-0.6426470279693604,9.0,30.0,0.0010650196345523,0.00038801218033768237,0.0003999200159968006,0.07698460307938412,0.001735246171104762
head,cohesion,injected-control,3,7,39.0,0.0032225220929831266,-0.0011876076459884644,0.048392798751592636,0.06659094244241714,19.0,20.0,1.0,0.7878679037094116,0.6690661867626475,1.0,0.7194468863040809
head,cohesion,injected-control,3,8,39.0,0.06681069731712341,0.07695132493972778,0.058302681893110275,1.1459283828735352,35.0,4.0,3.353161446284503e-07,2.3208485799841583e-07,0.0001999600079984003,0.0001999600079984003,0.0010554590112905253
head,cohesion,injected-control,3,9,39.0,0.03891786187887192,0.04495307803153992,0.05348851531744003,0.7275928854942322,29.0,10.0,0.0033778479119064286,5.9142636018805206e-05,0.0001999600079984003,0.017196560687862426,0.0010554590112905253
head,cohesion,injected-control,3,10,39.0,0.041833315044641495,0.04435616731643677,0.06387029588222504,0.6549729108810425,30.0,9.0,0.0010650196345523,0.00024956127163022757,0.0001999600079984003,0.0643871225754849,0.0010554590112905253
head,cohesion,injected-control,3,11,39.0,0.03194787725806236,0.016958892345428467,0.07317779213190079,0.4365788698196411,23.0,16.0,0.3367836351899315,0.009347643703222275,0.0033993201359728054,0.7992401519696061,0.010002597181713082
head,cohesion,injected-control,3,12,39.0,-0.018087295815348625,-0.01599261164665222,0.059709206223487854,-0.3029230535030365,15.0,24.0,0.19959086691960698,0.1347278207540512,0.06778644271145771,0.999000199960008,0.11926686827582939
head,cohesion,injected-control,3,13,39.0,0.0018185368971899152,0.007561594247817993,0.0494009405374527,0.03681178763508797,23.0,16.0,0.3367836351899315,0.35016584396362305,0.8122375524895021,1.0,0.8493321743814503
head,cohesion,injected-control,3,14,39.0,-0.05275024473667145,-0.045896440744400024,0.0744737833738327,-0.7083062529563904,7.0,32.0,7.025478407740593e-05,3.506975554046221e-05,0.0003999200159968006,0.02559488102379524,0.001735246171104762
head,cohesion,injected-control,3,15,39.0,0.007861602120101452,-0.003568112850189209,0.08129116147756577,0.09670918434858322,19.0,20.0,1.0,0.8199062347412109,0.5606878624275144,1.0,0.6309278803579943
head,cohesion,injected-control,3,16,39.0,-0.009960351511836052,-0.02929210662841797,0.06845796853303909,-0.14549586176872253,12.0,27.0,0.023702702470473014,0.2705514132976532,0.3677264547090582,1.0,0.46083301677072896
head,cohesion,injected-control,3,17,39.0,0.05197160691022873,0.041465699672698975,0.04700436070561409,1.105676293373108,33.0,6.0,1.429926123819314e-05,8.640199666842818e-09,0.0001999600079984003,0.0001999600079984003,0.0010554590112905253
head,cohesion,injected-control,3,18,39.0,0.020072299987077713,0.007902100682258606,0.07009325176477432,0.28636565804481506,25.0,14.0,0.10812902140605732,0.17558442056179047,0.08238352329534093,0.9998000399920016,0.1429842844990324
head,cohesion,injected-control,3,19,39.0,-0.039831265807151794,-0.028494060039520264,0.06434039771556854,-0.6190708875656128,13.0,26.0,0.05325191409792752,0.0009973890846595168,0.0007998400319936012,0.11337732453509299,0.003150139202928645
head,cohesion,injected-control,3,20,39.0,0.006213504821062088,0.009517267346382141,0.023984575644135475,0.2590625286102295,25.0,14.0,0.10812902140605732,0.03996066749095917,0.11557688462307539,1.0,0.18550271136995172
head,cohesion,injected-control,3,21,39.0,-0.008569893427193165,-0.009526699781417847,0.049753639847040176,-0.1722465604543686,18.0,21.0,0.7492586247608418,0.3430258631706238,0.27854429114177165,1.0,0.37139238818902887
head,cohesion,injected-control,3,22,39.0,0.009647101163864136,0.006185963749885559,0.05203326791524887,0.18540255725383759,25.0,14.0,0.10812902140605732,0.15827655792236328,0.265746850629874,1.0,0.359953406144168
head,cohesion,injected-control,3,23,39.0,-0.0072386316023766994,-0.010304272174835205,0.03545786440372467,-0.20414742827415466,16.0,23.0,0.3367836351899315,0.2705514132976532,0.20655868826234752,1.0,0.29324218258841306
head,cohesion,injected-control,3,24,39.0,0.052206333726644516,0.05110843479633331,0.0837082713842392,0.6236699819564819,29.0,10.0,0.0033778479119064286,0.0003426728362683207,0.0007998400319936012,0.10457908418316336,0.003150139202928645
head,cohesion,injected-control,3,25,39.0,-0.032280486077070236,-0.00932471826672554,0.09819481521844864,-0.3287392258644104,17.0,22.0,0.5223973804968411,0.1667657494544983,0.041191761647670466,0.9966006798640272,0.08111608447541262
head,cohesion,injected-control,3,26,39.0,0.06006140634417534,0.05179663002490997,0.07501938939094543,0.8006117939949036,31.0,8.0,0.0002940768754342571,3.670036676339805e-06,0.0001999600079984003,0.005198960207958408,0.0010554590112905253
head,cohesion,injected-control,3,27,39.0,0.03228583186864853,0.022711433470249176,0.0441993847489357,0.7304588556289673,32.0,7.0,7.025478407740593e-05,1.728969073155895e-05,0.0001999600079984003,0.016796640671865627,0.0010554590112905253
head,cohesion,injected-control,3,28,39.0,-0.03552789241075516,-0.04055109620094299,0.08306174725294113,-0.42772868275642395,13.0,26.0,0.05325191409792752,0.0189503226429224,0.011597680463907219,0.8318336332733454,0.027490798136668965
head,cohesion,injected-control,3,29,39.0,-0.009197807870805264,-0.004435420036315918,0.07715264707803726,-0.1192157119512558,19.0,20.0,1.0,0.841433048248291,0.46870625874825034,1.0,0.5529437891223599
head,cohesion,injected-control,3,30,39.0,0.0216219462454319,0.016456931829452515,0.11049461364746094,0.19568325579166412,23.0,16.0,0.3367836351899315,0.17113354802131653,0.24575084983003398,1.0,0.33670271293334914
head,cohesion,injected-control,3,31,39.0,-0.0339105948805809,-0.03174988925457001,0.10541000217199326,-0.32170188426971436,14.0,25.0,0.10812902140605732,0.05256650969386101,0.05578884223155369,0.9974005198960207,0.10201388293769818
head,cohesion,injected-control,4,0,39.0,0.022344104945659637,0.02270326018333435,0.02631661482155323,0.8490493297576904,32.0,7.0,7.025478407740593e-05,9.681480150902644e-06,0.0005998800239952009,0.0021995600879824036,0.0024769239700447006
head,cohesion,injected-control,4,1,39.0,0.03111085295677185,0.03927619755268097,0.083277627825737,0.3735799491405487,29.0,10.0,0.0033778479119064286,0.01159096509218216,0.03099380123975205,0.9694061187762447,0.06530381166565041
head,cohesion,injected-control,4,2,39.0,0.04296152666211128,0.04275687038898468,0.07427462190389633,0.5784146189689636,27.0,12.0,0.023702702470473014,0.0007940735667943954,0.0011997600479904018,0.20435912817436513,0.004265813503965873
head,cohesion,injected-control,4,3,39.0,0.02172393724322319,0.027879822999238968,0.03738199919462204,0.5811336636543274,29.0,10.0,0.0033778479119064286,0.0011793698649853468,0.0013997200559888023,0.19736052789442113,0.0047777111244417785
head,cohesion,injected-control,4,4,39.0,0.05627691000699997,0.05686551332473755,0.09008751809597015,0.6246915459632874,28.0,11.0,0.009475304279476404,0.0005585207836702466,0.0003999200159968006,0.10337932413517296,0.001735246171104762
head,cohesion,injected-control,4,5,39.0,-0.03708824887871742,-0.03667166829109192,0.05151056498289108,-0.7200124859809875,10.0,29.0,0.0033778479119064286,9.093475819099694e-05,0.0001999600079984003,0.020795840831833633,0.0010554590112905253
head,cohesion,injected-control,4,6,39.0,-0.008324502035975456,-0.005453646183013916,0.0792204812169075,-0.10508017241954803,18.0,21.0,0.7492586247608418,0.6437128782272339,0.5138972205558888,1.0,0.5873111092067301
head,cohesion,injected-control,4,7,39.0,-0.007415815722197294,-0.017103880643844604,0.0817590206861496,-0.0907033309340477,15.0,24.0,0.19959086691960698,0.4680253267288208,0.5802839432113577,1.0,0.6470740483937845
head,cohesion,injected-control,4,8,39.0,0.008021910674870014,-0.0013884902000427246,0.062394771724939346,0.12856703996658325,19.0,20.0,1.0,0.5853923559188843,0.4327134573085383,1.0,0.5188507965854136
head,cohesion,injected-control,4,9,39.0,0.09117412567138672,0.10111880302429199,0.06829527765512466,1.3349989652633667,35.0,4.0,3.353161446284503e-07,2.759043127298355e-08,0.0001999600079984003,0.0001999600079984003,0.0010554590112905253
head,cohesion,injected-control,4,10,39.0,0.007042726501822472,0.005398750305175781,0.049144528806209564,0.1433064192533493,25.0,14.0,0.10812902140605732,0.15011119842529297,0.3809238152369526,1.0,0.47453283066014534
head,cohesion,injected-control,4,11,39.0,-0.03858519345521927,-0.0406661331653595,0.04278284311294556,-0.9018847346305847,6.0,33.0,1.429926123819314e-05,3.050863597309217e-06,0.0003999200159968006,0.0005998800239952009,0.001735246171104762
